80390,wage_2014,35413.0
80411,wage_2010,30554.0
80411,wage_2011,30535.0
80411,wage_2012,30284.0
80411,wage_2013,33335.0
80411,wage_2014,37767.0
80446,wage_2010,26013.0
80446,wage_2011,28736.0
80446,wage_2012,29910.0
80446,wage_2013,32556.0
80446,wage_2014,34194.0
80454,wage_2010,23940.0
80454,wage_2011,27343.0
80454,wage_2012,29103.0
80454,wage_2013,32346.0
80454,wage_2014,32902.0
80209,wage_2010,30018.0
80209,wage_2011,32090.0
80209,wage_2012,34767.0
80209,wage_2013,36449.0
80209,wage_2014,37040.0
80012,wage_2010,27068.0
80012,wage_2011,29778.0
80012,wage_2012,32436.0
80012,wage_2013,33857.0
80012,wage_2014,36197.0
80195,wage_2010,31726.0
80195,wage_2011,34825.0
80195,wage_2012,37879.0
80195,wage_2013,40460.0
80195,wage_2014,41669.0
80276,wage_2010,29136.0
80276,wage_2011,32074.0
80276,wage_2012,35744.0
80276,wage_2013,37051.0
80276,wage_2014,37918.0
80365,wage_2010,34967.0
80365,wage_2011,38898.0
80365,wage_2012,43070.0
80365,wage_2013,44648.0
80365,wage_2014,43912.0
80489,wage_2010,25565.0
80489,wage_2011,27872.0
80489,wage_2012,31319.0
80489,wage_2013,33690.0
80489,wage_2014,34077.0
80438,wage_2010,31942.0
80438,wage_2011,34703.0
80438,wage_2012,37202.0
80438,wage_2013,39761.0
80438,wage_2014,40663.0
80071,wage_2010,27909.0
80071,wage_2011,31970.0
80071,wage_2012,35229.0
80071,wage_2013,36474.0
80071,wage_2014,37305.0
80241,wage_2010,25670.0
80241,wage_2011,26959.0
80241,wage_2012,30996.0
80241,wage_2013,32665.0
80241,wage_2014,32252.0
80152,wage_2010,34299.0
80152,wage_2011,36771.0
80152,wage_2012,39538.0
80152,wage_2013,42635.0
80152,wage_2014,42661.0
80144,wage_2010,27744.0
80144,wage_2011,32003.0
80144,wage_2012,36558.0
80144,wage_2013,36662.0
80144,wage_2014,29113.0
80250,wage_2010,28186.0
80250,wage_2011,30334.0
80250,wage_2012,34416.0
80250,wage_2013,35602.0
80250,wage_2014,36961.0
80268,wage_2010,26586.0
80268,wage_2011,28603.0
80268,wage_2012,30976.0
80268,wage_2013,32959.0
80268,wage_2014,33670.0
80373,wage_2010,26562.0
80373,wage_2011,26976.0
80373,wage_2012,31150.0
80373,wage_2013,33278.0
80373,wage_2014,33165.0
80403,wage_2010,31236.0
80403,wage_2011,34356.0
80403,wage_2012,37725.0
80403,wage_2013,40134.0
80403,wage_2014,41184.0
80179,wage_2010,28907.0
80179,wage_2011,31130.0
80179,wage_2012,33509.0
80179,wage_2013,35326.0
80179,wage_2014,34390.0
80187,wage_2010,26185.0
80187,wage_2011,29460.0
80187,wage_2012,32622.0
80187,wage_2013,33866.0
80187,wage_2014,35467.0
80322,wage_2010,38271.0
80322,wage_2011,40358.0
80322,wage_2012,42790.0
80322,wage_2013,46800.0
80322,wage_2014,47959.0
80357,wage_2010,28663.0
80357,wage_2011,31322.0
80357,wage_2012,35215.0
80357,wage_2013,36687.0
80357,wage_2014,37869.0
80420,wage_2010,25495.0
80420,wage_2011,28458.0
80420,wage_2012,31444.0
80420,wage_2013,33638.0
80420,wage_2014,36946.0
80497,wage_2010,28695.0
80497,wage_2011,29856.0
80497,wage_2012,34530.0
80497,wage_2013,39944.0
80497,wage_2014,37292.0
79065,wage_2010,32746.0
79065,wage_2011,36386.0
79065,wage_2012,39189.0
79065,wage_2013,42556.0
79065,wage_2014,43764.0
70041,wage_2010,21886.0
70041,wage_2011,25259.0
70041,wage_2012,24021.0
70041,wage_2013,28037.0
70041,wage_2014,28053.0
70068,wage_2010,30460.0
70068,wage_2011,31839.0
70068,wage_2012,35512.0
70068,wage_2013,36754.0
70068,wage_2014,36356.0
70629,wage_2010,43103.0
70629,wage_2011,46435.0
70629,wage_2012,46382.0
70629,wage_2013,51662.0
70629,wage_2014,47388.0
70866,wage_2010,26634.0
70866,wage_2011,28912.0
70866,wage_2012,32509.0
70866,wage_2013,35425.0
70866,wage_2014,35304.0
70955,wage_2010,26407.0
70955,wage_2011,29713.0
70955,wage_2012,32716.0
70955,wage_2013,34422.0
70955,wage_2014,33974.0
70971,wage_2010,24990.0
70971,wage_2011,29446.0
70971,wage_2012,31878.0
70971,wage_2013,26051.0
70971,wage_2014,28092.0
70980,wage_2010,24557.0
70980,wage_2011,27512.0
70980,wage_2012,30643.0
70980,wage_2013,32047.0
70980,wage_2014,32284.0
71072,wage_2010,28359.0
71072,wage_2011,31151.0
71072,wage_2012,33865.0
71072,wage_2013,36523.0
71072,wage_2014,37201.0
71234,wage_2010,25332.0
71234,wage_2011,27739.0
71234,wage_2012,31893.0
71234,wage_2013,33149.0
71234,wage_2014,33045.0
70360,wage_2010,28821.0
70360,wage_2011,32010.0
70360,wage_2012,34510.0
70360,wage_2013,36874.0
70360,wage_2014,37905.0
70700,wage_2010,45345.0
70700,wage_2011,53613.0
70700,wage_2012,60259.0
70700,wage_2013,62313.0
70700,wage_2014,62683.0
70769,wage_2010,24959.0
70769,wage_2011,24093.0
70769,wage_2012,26473.0
70769,wage_2013,26929.0
70769,wage_2014,28631.0
70831,wage_2010,25978.0
70831,wage_2011,27292.0
70831,wage_2012,29262.0
70831,wage_2013,31280.0
70831,wage_2014,33126.0
70882,wage_2010,24377.0
70882,wage_2011,27363.0
70882,wage_2012,30579.0
70882,wage_2013,33051.0
70882,wage_2014,33211.0
71218,wage_2010,25893.0
71218,wage_2011,28612.0
71218,wage_2012,32540.0
71218,wage_2013,33104.0
71218,wage_2014,33644.0
71269,wage_2010,32422.0
71269,wage_2011,36635.0
71269,wage_2012,37772.0
71269,wage_2013,40444.0
71269,wage_2014,41230.0
70289,wage_2010,24458.0
70289,wage_2011,27404.0
70289,wage_2012,30596.0
70289,wage_2013,33330.0
70289,wage_2014,33456.0
70408,wage_2010,22633.0
70408,wage_2011,26599.0
70408,wage_2012,30934.0
70408,wage_2013,30401.0
70408,wage_2014,28819.0
70637,wage_2010,27312.0
70637,wage_2011,29943.0
70637,wage_2012,32516.0
70637,wage_2013,38391.0
70637,wage_2014,39710.0
70661,wage_2010,23882.0
70661,wage_2011,25065.0
70661,wage_2012,28775.0
70661,wage_2013,29627.0
70661,wage_2014,30749.0
70734,wage_2010,25215.0
70734,wage_2011,28879.0
70734,wage_2012,31505.0
