,mun_id,year, domestic borrowing, foreign borrowing, sale forest and water, sale of domestic financial assets, sale of foreign financial assets, sale of goods for resale, sale of inventories, sale of land, sale of other fixed assets , sale of stockpiles, sale of valuables, sale underground valuables,Donations from foreign governments,Donations from international organizations,Excises,"Fines, penalties and forfeits",Income from sale of movable property,Memorandum items for expenditures refund ,Memorandum items for expenditures refund from the previous year,Mixed and indefinite income,Other social contributions,Other taxes,Property income,Revenue from the budget,Sales of goods and services,Single tax on exra profit and extra assets acquired using special benefits,Social security contributions,Taxes on goods and services,"Taxes on income, profits and capital gains ",Taxes on international trade and transactions,Taxes on payroll and workforce,Taxes on property,Transfers between budget users at the same level,Transfers from other level of government,Voluntary transfers other than grants,proceeds from the real estate sales,Unnamed: 0_x,average_wage,Unnamed: 0_y,mun,mun_type,area_km2,pop_total,total,active_total,active_employed,active_unemployed,active_unemp_former,active_unemp_firstjob,inactive_total,inactive_students,inactive_houshold,labor_pariticpation_rate,total_nat,serbs,albanians,bosnians,bulgarians,bunjevci,vlasi,goranci,yugoslavs,hungarians,macedonians,muslims,germans,roma,romanians,russians,rusini,slovaks,slovenians,ukranians,croats,montenegrins,rest,undeclared,regional_assoc,unkown,majority_nationality,wage_2010,wage_2011,wage_2012,wage_2013,wage_2014,employment_rate,employment_per_pop,share_serbian,pop_density
189,70602.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.0,31864.0,53.0,Knjazevac,normal,1202.0,29948.0,31491.0,15425.0,12334.0,3091.0,2241.0,850.0,16066.0,1937.0,1341.0,0.489822488965,31491.0,29631.0,22.0,7.0,33.0,,20.0,,15.0,12.0,42.0,7.0,4.0,789.0,4.0,8.0,,1.0,6.0,6.0,23.0,20.0,23.0,626.0,5.0,187.0,serbs,21045.0,24028.0,27878.0,30313.0,31864.0,0.79961102107,0.411847201816,0.940935505382,24.9151414309
190,70629.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20310.0,0.0,0.0,0.0,16720.0,0.0,124150.0,149330.0,0.0,182560.0,0.0,0.0,282150.0,862970.0,0.0,30.0,159230.0,0.0,708590.0,0.0,0.0,337.0,46435.0,54.0,Kosjeric,normal,358.0,11542.0,12090.0,4349.0,3693.0,656.0,394.0,262.0,7741.0,840.0,1527.0,0.359718775848,12090.0,11879.0,1.0,,1.0,,,,4.0,,4.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,8.0,23.0,7.0,98.0,2.0,55.0,serbs,43103.0,46435.0,46382.0,51662.0,47388.0,0.849160726604,0.319961878357,0.982547559967,32.2402234637
191,70629.0,2012.0,1014210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16440.0,0.0,40990.0,150.0,336410.0,0.0,91500.0,130400.0,32370.0,470780.0,0.0,0.0,276130.0,1352590.0,0.0,10.0,177530.0,0.0,1268620.0,60030.0,330910.0,338.0,46382.0,54.0,Kosjeric,normal,358.0,11542.0,12090.0,4349.0,3693.0,656.0,394.0,262.0,7741.0,840.0,1527.0,0.359718775848,12090.0,11879.0,1.0,,1.0,,,,4.0,,4.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,8.0,23.0,7.0,98.0,2.0,55.0,serbs,43103.0,46435.0,46382.0,51662.0,47388.0,0.849160726604,0.319961878357,0.982547559967,32.2402234637
192,70629.0,2013.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.0,0.0,36380.0,0.0,21600.0,0.0,122870.0,176580.0,0.0,106520.0,0.0,0.0,219710.0,1142830.0,0.0,10.0,180270.0,10920.0,792850.0,52190.0,123720.0,339.0,51662.0,54.0,Kosjeric,normal,358.0,11542.0,12090.0,4349.0,3693.0,656.0,394.0,262.0,7741.0,840.0,1527.0,0.359718775848,12090.0,11879.0,1.0,,1.0,,,,4.0,,4.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,8.0,23.0,7.0,98.0,2.0,55.0,serbs,43103.0,46435.0,46382.0,51662.0,47388.0,0.849160726604,0.319961878357,0.982547559967,32.2402234637
193,70629.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,43103.0,54.0,Kosjeric,normal,358.0,11542.0,12090.0,4349.0,3693.0,656.0,394.0,262.0,7741.0,840.0,1527.0,0.359718775848,12090.0,11879.0,1.0,,1.0,,,,4.0,,4.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,8.0,23.0,7.0,98.0,2.0,55.0,serbs,43103.0,46435.0,46382.0,51662.0,47388.0,0.849160726604,0.319961878357,0.982547559967,32.2402234637
194,70629.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,47388.0,54.0,Kosjeric,normal,358.0,11542.0,12090.0,4349.0,3693.0,656.0,394.0,262.0,7741.0,840.0,1527.0,0.359718775848,12090.0,11879.0,1.0,,1.0,,,,4.0,,4.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,8.0,23.0,7.0,98.0,2.0,55.0,serbs,43103.0,46435.0,46382.0,51662.0,47388.0,0.849160726604,0.319961878357,0.982547559967,32.2402234637
195,70637.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224330.0,0.0,0.0,18560.0,0.0,8070.0,0.0,410210.0,0.0,25550.0,101420.0,65970.0,29020.0,0.0,0.0,117500.0,591660.0,0.0,0.0,121360.0,0.0,1054390.0,1400.0,2820.0,417.0,29943.0,55.0,Koceljeva,normal,257.0,12497.0,13129.0,5865.0,5246.0,619.0,392.0,227.0,7264.0,731.0,1551.0,0.446720999314,13129.0,12107.0,2.0,6.0,1.0,,,5.0,5.0,3.0,3.0,2.0,,850.0,4.0,7.0,,2.0,2.0,2.0,5.0,8.0,7.0,61.0,,47.0,serbs,27312.0,29943.0,32516.0,38391.0,39710.0,0.894458653026,0.419780747379,0.922157056897,48.626459144
196,70637.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106090.0,0.0,0.0,20360.0,0.0,50250.0,0.0,106950.0,0.0,25700.0,46860.0,79270.0,31370.0,0.0,0.0,117740.0,894250.0,0.0,110.0,139590.0,0.0,1654860.0,4640.0,2190.0,418.0,32516.0,55.0,Koceljeva,normal,257.0,12497.0,13129.0,5865.0,5246.0,619.0,392.0,227.0,7264.0,731.0,1551.0,0.446720999314,13129.0,12107.0,2.0,6.0,1.0,,,5.0,5.0,3.0,3.0,2.0,,850.0,4.0,7.0,,2.0,2.0,2.0,5.0,8.0,7.0,61.0,,47.0,serbs,27312.0,29943.0,32516.0,38391.0,39710.0,0.894458653026,0.419780747379,0.922157056897,48.626459144
197,70637.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46120.0,0.0,0.0,0.0,0.0,0.0,12150.0,0.0,20370.0,0.0,11370.0,0.0,116700.0,0.0,38930.0,88540.0,80770.0,25220.0,0.0,0.0,79350.0,860490.0,0.0,20.0,223620.0,0.0,1797790.0,2110.0,2170.0,419.0,38391.0,55.0,Koceljeva,normal,257.0,12497.0,13129.0,5865.0,5246.0,619.0,392.0,227.0,7264.0,731.0,1551.0,0.446720999314,13129.0,12107.0,2.0,6.0,1.0,,,5.0,5.0,3.0,3.0,2.0,,850.0,4.0,7.0,,2.0,2.0,2.0,5.0,8.0,7.0,61.0,,47.0,serbs,27312.0,29943.0,32516.0,38391.0,39710.0,0.894458653026,0.419780747379,0.922157056897,48.626459144
198,70637.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,27312.0,55.0,Koceljeva,normal,257.0,12497.0,13129.0,5865.0,5246.0,619.0,392.0,227.0,7264.0,731.0,1551.0,0.446720999314,13129.0,12107.0,2.0,6.0,1.0,,,5.0,5.0,3.0,3.0,2.0,,850.0,4.0,7.0,,2.0,2.0,2.0,5.0,8.0,7.0,61.0,,47.0,serbs,27312.0,29943.0,32516.0,38391.0,39710.0,0.894458653026,0.419780747379,0.922157056897,48.626459144
199,70637.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,39710.0,55.0,Koceljeva,normal,257.0,12497.0,13129.0,5865.0,5246.0,619.0,392.0,227.0,7264.0,731.0,1551.0,0.446720999314,13129.0,12107.0,2.0,6.0,1.0,,,5.0,5.0,3.0,3.0,2.0,,850.0,4.0,7.0,,2.0,2.0,2.0,5.0,8.0,7.0,61.0,,47.0,serbs,27312.0,29943.0,32516.0,38391.0,39710.0,0.894458653026,0.419780747379,0.922157056897,48.626459144
200,70645.0,2011.0,3620000.0,0.0,0.0,55480.0,0.0,18810.0,940.0,0.0,900.0,1715700.0,0.0,0.0,7330.0,52560.0,0.0,170270.0,5380.0,211470.0,8870.0,435970.0,0.0,937000.0,5144610.0,0.0,6025380.0,0.0,0.0,1303360.0,17473380.0,0.0,21460.0,3517820.0,0.0,8276080.0,4520.0,270.0,547.0,36918.0,56.0,Kragujevac - grad,city,835.0,178847.0,179417.0,78273.0,56126.0,22147.0,13170.0,8977.0,101144.0,15099.0,11797.0,0.436263007407,179417.0,172052.0,27.0,37.0,41.0,4.0,7.0,101.0,175.0,37.0,297.0,97.0,4.0,1482.0,17.0,40.0,6.0,16.0,34.0,18.0,192.0,645.0,231.0,2033.0,211.0,1613.0,serbs,31570.0,36918.0,39282.0,43011.0,41744.0,0.717054412122,0.313821310953,0.958950378169,214.188023952
201,70645.0,2012.0,4230000.0,0.0,0.0,3050.0,0.0,15900.0,600.0,0.0,0.0,304070.0,0.0,0.0,190100.0,12080.0,0.0,186450.0,0.0,346780.0,8260.0,462850.0,0.0,953480.0,5201630.0,0.0,6121080.0,0.0,0.0,1441490.0,27096140.0,0.0,50.0,3380440.0,0.0,8107320.0,13000.0,460.0,548.0,39282.0,56.0,Kragujevac - grad,city,835.0,178847.0,179417.0,78273.0,56126.0,22147.0,13170.0,8977.0,101144.0,15099.0,11797.0,0.436263007407,179417.0,172052.0,27.0,37.0,41.0,4.0,7.0,101.0,175.0,37.0,297.0,97.0,4.0,1482.0,17.0,40.0,6.0,16.0,34.0,18.0,192.0,645.0,231.0,2033.0,211.0,1613.0,serbs,31570.0,36918.0,39282.0,43011.0,41744.0,0.717054412122,0.313821310953,0.958950378169,214.188023952
202,70645.0,2013.0,2400000.0,0.0,0.0,3340.0,0.0,12250.0,460.0,0.0,0.0,151870.0,0.0,0.0,90510.0,13920.0,0.0,220740.0,3610.0,375880.0,28580.0,380890.0,0.0,1264030.0,8917760.0,0.0,4106270.0,0.0,0.0,1043650.0,27636440.0,0.0,60.0,4805340.0,0.0,8150110.0,15980.0,68180.0,549.0,43011.0,56.0,Kragujevac - grad,city,835.0,178847.0,179417.0,78273.0,56126.0,22147.0,13170.0,8977.0,101144.0,15099.0,11797.0,0.436263007407,179417.0,172052.0,27.0,37.0,41.0,4.0,7.0,101.0,175.0,37.0,297.0,97.0,4.0,1482.0,17.0,40.0,6.0,16.0,34.0,18.0,192.0,645.0,231.0,2033.0,211.0,1613.0,serbs,31570.0,36918.0,39282.0,43011.0,41744.0,0.717054412122,0.313821310953,0.958950378169,214.188023952
203,70645.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0,31570.0,56.0,Kragujevac - grad,city,835.0,178847.0,179417.0,78273.0,56126.0,22147.0,13170.0,8977.0,101144.0,15099.0,11797.0,0.436263007407,179417.0,172052.0,27.0,37.0,41.0,4.0,7.0,101.0,175.0,37.0,297.0,97.0,4.0,1482.0,17.0,40.0,6.0,16.0,34.0,18.0,192.0,645.0,231.0,2033.0,211.0,1613.0,serbs,31570.0,36918.0,39282.0,43011.0,41744.0,0.717054412122,0.313821310953,0.958950378169,214.188023952
204,70645.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,41744.0,56.0,Kragujevac - grad,city,835.0,178847.0,179417.0,78273.0,56126.0,22147.0,13170.0,8977.0,101144.0,15099.0,11797.0,0.436263007407,179417.0,172052.0,27.0,37.0,41.0,4.0,7.0,101.0,175.0,37.0,297.0,97.0,4.0,1482.0,17.0,40.0,6.0,16.0,34.0,18.0,192.0,645.0,231.0,2033.0,211.0,1613.0,serbs,31570.0,36918.0,39282.0,43011.0,41744.0,0.717054412122,0.313821310953,0.958950378169,214.188023952
205,70653.0,2011.0,1600000.0,0.0,0.0,160640.0,0.0,0.0,0.0,0.0,477750.0,0.0,0.0,0.0,0.0,0.0,0.0,177740.0,0.0,18370.0,2710.0,79350.0,0.0,526950.0,1275390.0,0.0,567840.0,0.0,0.0,701160.0,10060130.0,0.0,60.0,1739850.0,0.0,21815890.0,20000.0,0.0,522.0,32309.0,57.0,Kraljevo,normal,1530.0,122782.0,125488.0,49310.0,38262.0,11048.0,6669.0,4379.0,76178.0,10210.0,11876.0,0.392945939054,125488.0,120267.0,23.0,4.0,33.0,1.0,3.0,21.0,106.0,30.0,224.0,44.0,11.0,1266.0,17.0,40.0,,15.0,29.0,16.0,162.0,528.0,90.0,850.0,26.0,1682.0,serbs,29095.0,32309.0,35376.0,37400.0,36500.0,0.775948083553,0.311625482563,0.958394428152,80.2496732026
206,70653.0,2012.0,0.0,0.0,0.0,184350.0,0.0,0.0,0.0,0.0,22350.0,0.0,0.0,0.0,0.0,0.0,0.0,158670.0,210.0,25090.0,8380.0,166080.0,0.0,601320.0,1344310.0,0.0,555120.0,0.0,0.0,748330.0,15786090.0,0.0,130.0,1831130.0,0.0,9183110.0,3000.0,0.0,523.0,35376.0,57.0,Kraljevo,normal,1530.0,122782.0,125488.0,49310.0,38262.0,11048.0,6669.0,4379.0,76178.0,10210.0,11876.0,0.392945939054,125488.0,120267.0,23.0,4.0,33.0,1.0,3.0,21.0,106.0,30.0,224.0,44.0,11.0,1266.0,17.0,40.0,,15.0,29.0,16.0,162.0,528.0,90.0,850.0,26.0,1682.0,serbs,29095.0,32309.0,35376.0,37400.0,36500.0,0.775948083553,0.311625482563,0.958394428152,80.2496732026
207,70653.0,2013.0,0.0,0.0,0.0,161050.0,0.0,96910.0,0.0,22460.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,166170.0,2150.0,85160.0,26830.0,282330.0,0.0,550380.0,1437120.0,31010.0,2866850.0,0.0,0.0,610550.0,14682560.0,0.0,80.0,2282440.0,19480.0,7776420.0,710890.0,0.0,524.0,37400.0,57.0,Kraljevo,normal,1530.0,122782.0,125488.0,49310.0,38262.0,11048.0,6669.0,4379.0,76178.0,10210.0,11876.0,0.392945939054,125488.0,120267.0,23.0,4.0,33.0,1.0,3.0,21.0,106.0,30.0,224.0,44.0,11.0,1266.0,17.0,40.0,,15.0,29.0,16.0,162.0,528.0,90.0,850.0,26.0,1682.0,serbs,29095.0,32309.0,35376.0,37400.0,36500.0,0.775948083553,0.311625482563,0.958394428152,80.2496732026
208,70653.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0,29095.0,57.0,Kraljevo,normal,1530.0,122782.0,125488.0,49310.0,38262.0,11048.0,6669.0,4379.0,76178.0,10210.0,11876.0,0.392945939054,125488.0,120267.0,23.0,4.0,33.0,1.0,3.0,21.0,106.0,30.0,224.0,44.0,11.0,1266.0,17.0,40.0,,15.0,29.0,16.0,162.0,528.0,90.0,850.0,26.0,1682.0,serbs,29095.0,32309.0,35376.0,37400.0,36500.0,0.775948083553,0.311625482563,0.958394428152,80.2496732026
209,70653.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.0,36500.0,57.0,Kraljevo,normal,1530.0,122782.0,125488.0,49310.0,38262.0,11048.0,6669.0,4379.0,76178.0,10210.0,11876.0,0.392945939054,125488.0,120267.0,23.0,4.0,33.0,1.0,3.0,21.0,106.0,30.0,224.0,44.0,11.0,1266.0,17.0,40.0,,15.0,29.0,16.0,162.0,528.0,90.0,850.0,26.0,1682.0,serbs,29095.0,32309.0,35376.0,37400.0,36500.0,0.775948083553,0.311625482563,0.958394428152,80.2496732026
210,70661.0,2011.0,305430.0,0.0,0.0,8040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.0,0.0,8070.0,0.0,10080.0,0.0,6830.0,0.0,43810.0,44250.0,0.0,288230.0,0.0,0.0,98370.0,598830.0,0.0,0.0,90420.0,2980.0,1601450.0,25230.0,0.0,422.0,25065.0,58.0,Krupanj,normal,342.0,16459.0,17295.0,6994.0,5653.0,1341.0,791.0,550.0,10301.0,1110.0,2186.0,0.404394333622,17295.0,16629.0,,50.0,1.0,,,,5.0,3.0,1.0,167.0,,133.0,1.0,7.0,1.0,1.0,2.0,1.0,7.0,7.0,3.0,144.0,1.0,131.0,serbs,23882.0,25065.0,28775.0,29627.0,30749.0,0.80826422648,0.343459505438,0.961491760624,48.1257309942
211,70661.0,2012.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6850.0,0.0,20270.0,27120.0,14270.0,0.0,37590.0,72380.0,0.0,271120.0,0.0,0.0,108700.0,909430.0,0.0,0.0,153070.0,2520.0,2666040.0,7410.0,2410.0,423.0,28775.0,58.0,Krupanj,normal,342.0,16459.0,17295.0,6994.0,5653.0,1341.0,791.0,550.0,10301.0,1110.0,2186.0,0.404394333622,17295.0,16629.0,,50.0,1.0,,,,5.0,3.0,1.0,167.0,,133.0,1.0,7.0,1.0,1.0,2.0,1.0,7.0,7.0,3.0,144.0,1.0,131.0,serbs,23882.0,25065.0,28775.0,29627.0,30749.0,0.80826422648,0.343459505438,0.961491760624,48.1257309942
212,70661.0,2013.0,244570.0,0.0,0.0,420.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7170.0,6140.0,15630.0,91520.0,200870.0,0.0,27120.0,91250.0,0.0,104380.0,0.0,0.0,75990.0,865920.0,0.0,0.0,148980.0,3380.0,2891630.0,8110.0,2410.0,424.0,29627.0,58.0,Krupanj,normal,342.0,16459.0,17295.0,6994.0,5653.0,1341.0,791.0,550.0,10301.0,1110.0,2186.0,0.404394333622,17295.0,16629.0,,50.0,1.0,,,,5.0,3.0,1.0,167.0,,133.0,1.0,7.0,1.0,1.0,2.0,1.0,7.0,7.0,3.0,144.0,1.0,131.0,serbs,23882.0,25065.0,28775.0,29627.0,30749.0,0.80826422648,0.343459505438,0.961491760624,48.1257309942
213,70661.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.0,23882.0,58.0,Krupanj,normal,342.0,16459.0,17295.0,6994.0,5653.0,1341.0,791.0,550.0,10301.0,1110.0,2186.0,0.404394333622,17295.0,16629.0,,50.0,1.0,,,,5.0,3.0,1.0,167.0,,133.0,1.0,7.0,1.0,1.0,2.0,1.0,7.0,7.0,3.0,144.0,1.0,131.0,serbs,23882.0,25065.0,28775.0,29627.0,30749.0,0.80826422648,0.343459505438,0.961491760624,48.1257309942
214,70661.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0,30749.0,58.0,Krupanj,normal,342.0,16459.0,17295.0,6994.0,5653.0,1341.0,791.0,550.0,10301.0,1110.0,2186.0,0.404394333622,17295.0,16629.0,,50.0,1.0,,,,5.0,3.0,1.0,167.0,,133.0,1.0,7.0,1.0,1.0,2.0,1.0,7.0,7.0,3.0,144.0,1.0,131.0,serbs,23882.0,25065.0,28775.0,29627.0,30749.0,0.80826422648,0.343459505438,0.961491760624,48.1257309942
215,70670.0,2011.0,737350.0,0.0,0.0,6530.0,0.0,149910.0,183480.0,0.0,0.0,0.0,0.0,0.0,37290.0,138920.0,0.0,118800.0,10.0,96890.0,6520.0,195090.0,0.0,555790.0,1604980.0,0.0,1987490.0,0.0,0.0,805000.0,9086910.0,0.0,60.0,2105540.0,24470.0,4739370.0,66980.0,6120.0,492.0,31393.0,59.0,Krusevac,normal,854.0,125853.0,128752.0,51299.0,35880.0,15419.0,9352.0,6067.0,77453.0,10235.0,11580.0,0.398432645706,128752.0,122529.0,32.0,2.0,40.0,1.0,101.0,19.0,86.0,17.0,200.0,18.0,9.0,2461.0,38.0,35.0,,4.0,19.0,4.0,107.0,282.0,97.0,925.0,7.0,1719.0,serbs,29256.0,31393.0,33699.0,36149.0,36644.0,0.699428838769,0.285094515029,0.951666770225,147.368852459
216,70670.0,2012.0,0.0,0.0,0.0,400.0,0.0,103640.0,329250.0,0.0,0.0,0.0,0.0,0.0,37820.0,28540.0,0.0,123180.0,0.0,99830.0,0.0,286570.0,0.0,543180.0,1431070.0,0.0,2223270.0,0.0,0.0,822400.0,14413370.0,0.0,80.0,2293890.0,34610.0,5560730.0,104830.0,3020.0,493.0,33699.0,59.0,Krusevac,normal,854.0,125853.0,128752.0,51299.0,35880.0,15419.0,9352.0,6067.0,77453.0,10235.0,11580.0,0.398432645706,128752.0,122529.0,32.0,2.0,40.0,1.0,101.0,19.0,86.0,17.0,200.0,18.0,9.0,2461.0,38.0,35.0,,4.0,19.0,4.0,107.0,282.0,97.0,925.0,7.0,1719.0,serbs,29256.0,31393.0,33699.0,36149.0,36644.0,0.699428838769,0.285094515029,0.951666770225,147.368852459
217,70670.0,2013.0,0.0,0.0,0.0,410.0,0.0,245540.0,173520.0,0.0,0.0,0.0,0.0,0.0,41920.0,0.0,0.0,143130.0,3950.0,124650.0,0.0,192440.0,0.0,418790.0,1322320.0,0.0,2049330.0,0.0,0.0,526330.0,13418530.0,0.0,0.0,2152580.0,32120.0,5797060.0,131210.0,2940.0,494.0,36149.0,59.0,Krusevac,normal,854.0,125853.0,128752.0,51299.0,35880.0,15419.0,9352.0,6067.0,77453.0,10235.0,11580.0,0.398432645706,128752.0,122529.0,32.0,2.0,40.0,1.0,101.0,19.0,86.0,17.0,200.0,18.0,9.0,2461.0,38.0,35.0,,4.0,19.0,4.0,107.0,282.0,97.0,925.0,7.0,1719.0,serbs,29256.0,31393.0,33699.0,36149.0,36644.0,0.699428838769,0.285094515029,0.951666770225,147.368852459
218,70670.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0,29256.0,59.0,Krusevac,normal,854.0,125853.0,128752.0,51299.0,35880.0,15419.0,9352.0,6067.0,77453.0,10235.0,11580.0,0.398432645706,128752.0,122529.0,32.0,2.0,40.0,1.0,101.0,19.0,86.0,17.0,200.0,18.0,9.0,2461.0,38.0,35.0,,4.0,19.0,4.0,107.0,282.0,97.0,925.0,7.0,1719.0,serbs,29256.0,31393.0,33699.0,36149.0,36644.0,0.699428838769,0.285094515029,0.951666770225,147.368852459
219,70670.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,36644.0,59.0,Krusevac,normal,854.0,125853.0,128752.0,51299.0,35880.0,15419.0,9352.0,6067.0,77453.0,10235.0,11580.0,0.398432645706,128752.0,122529.0,32.0,2.0,40.0,1.0,101.0,19.0,86.0,17.0,200.0,18.0,9.0,2461.0,38.0,35.0,,4.0,19.0,4.0,107.0,282.0,97.0,925.0,7.0,1719.0,serbs,29256.0,31393.0,33699.0,36149.0,36644.0,0.699428838769,0.285094515029,0.951666770225,147.368852459
220,70688.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.0,0.0,0.0,20740.0,0.0,23280.0,590.0,6600.0,0.0,107110.0,57820.0,229910.0,106710.0,0.0,0.0,133000.0,1255240.0,0.0,0.0,107010.0,0.0,1682050.0,0.0,0.0,851.0,23954.0,60.0,Kursumlija,normal,952.0,18488.0,19213.0,6440.0,4637.0,1803.0,1000.0,803.0,12773.0,1630.0,1887.0,0.335189715297,19213.0,18528.0,5.0,1.0,1.0,,,8.0,5.0,2.0,6.0,,,339.0,1.0,5.0,1.0,,3.0,,8.0,47.0,7.0,163.0,2.0,81.0,serbs,16503.0,23954.0,24282.0,28075.0,30044.0,0.720031055901,0.250811337084,0.96434705668,19.4201680672
221,70688.0,2012.0,0.0,0.0,0.0,16470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26420.0,0.0,130.0,4400.0,11380.0,0.0,0.0,495410.0,0.0,37460.0,0.0,0.0,245220.0,2077380.0,0.0,0.0,162300.0,0.0,3167100.0,0.0,0.0,852.0,24282.0,60.0,Kursumlija,normal,952.0,18488.0,19213.0,6440.0,4637.0,1803.0,1000.0,803.0,12773.0,1630.0,1887.0,0.335189715297,19213.0,18528.0,5.0,1.0,1.0,,,8.0,5.0,2.0,6.0,,,339.0,1.0,5.0,1.0,,3.0,,8.0,47.0,7.0,163.0,2.0,81.0,serbs,16503.0,23954.0,24282.0,28075.0,30044.0,0.720031055901,0.250811337084,0.96434705668,19.4201680672
222,70688.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18230.0,0.0,21530.0,0.0,110.0,1000.0,56570.0,0.0,107490.0,411420.0,0.0,41520.0,0.0,0.0,106480.0,2207690.0,0.0,10.0,212790.0,0.0,3351810.0,0.0,0.0,853.0,28075.0,60.0,Kursumlija,normal,952.0,18488.0,19213.0,6440.0,4637.0,1803.0,1000.0,803.0,12773.0,1630.0,1887.0,0.335189715297,19213.0,18528.0,5.0,1.0,1.0,,,8.0,5.0,2.0,6.0,,,339.0,1.0,5.0,1.0,,3.0,,8.0,47.0,7.0,163.0,2.0,81.0,serbs,16503.0,23954.0,24282.0,28075.0,30044.0,0.720031055901,0.250811337084,0.96434705668,19.4201680672
223,70688.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,16503.0,60.0,Kursumlija,normal,952.0,18488.0,19213.0,6440.0,4637.0,1803.0,1000.0,803.0,12773.0,1630.0,1887.0,0.335189715297,19213.0,18528.0,5.0,1.0,1.0,,,8.0,5.0,2.0,6.0,,,339.0,1.0,5.0,1.0,,3.0,,8.0,47.0,7.0,163.0,2.0,81.0,serbs,16503.0,23954.0,24282.0,28075.0,30044.0,0.720031055901,0.250811337084,0.96434705668,19.4201680672
224,70688.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.0,30044.0,60.0,Kursumlija,normal,952.0,18488.0,19213.0,6440.0,4637.0,1803.0,1000.0,803.0,12773.0,1630.0,1887.0,0.335189715297,19213.0,18528.0,5.0,1.0,1.0,,,8.0,5.0,2.0,6.0,,,339.0,1.0,5.0,1.0,,3.0,,8.0,47.0,7.0,163.0,2.0,81.0,serbs,16503.0,23954.0,24282.0,28075.0,30044.0,0.720031055901,0.250811337084,0.96434705668,19.4201680672
225,70696.0,2011.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22290.0,150.0,24910.0,0.0,126480.0,0.0,68540.0,88150.0,0.0,76850.0,0.0,0.0,224710.0,694310.0,0.0,80.0,153620.0,600.0,1633290.0,23430.0,0.0,635.0,28016.0,61.0,Kucevo,normal,721.0,14515.0,15516.0,4415.0,3447.0,968.0,592.0,376.0,11101.0,800.0,2174.0,0.284544985821,15516.0,10307.0,1.0,,1.0,1.0,3927.0,,26.0,7.0,13.0,5.0,1.0,39.0,105.0,,,,1.0,2.0,8.0,9.0,14.0,481.0,2.0,566.0,serbs,26119.0,28016.0,31081.0,32101.0,32947.0,0.780747451869,0.237478470548,0.664282031451,20.1317614424
