,date,pres_name,mun,party_id,mun_id,name_abr,name_full,in_gov11,ingov12,ingov14,ag1_name_abr,ag1_party_id,ag1_name_full,ag2_name_abr,ag2_party_id,ag2_name_full,nat_party
568,2010-08-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
569,2010-09-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
570,2010-10-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
571,2010-11-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
572,2010-12-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
573,2011-01-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
574,2011-02-28,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
575,2011-03-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
576,2011-04-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
577,2011-05-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
578,2011-06-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
579,2011-07-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
580,2011-08-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
581,2011-09-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
582,2011-10-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
583,2011-11-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
584,2011-12-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
585,2012-01-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
586,2012-02-29,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
587,2012-03-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
588,2012-04-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
589,2012-05-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
590,2012-06-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
591,2012-07-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
592,2012-08-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
593,2012-09-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
594,2012-10-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
595,2012-11-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
596,2012-12-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
597,2013-01-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
598,2013-02-28,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
599,2013-03-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
600,2013-04-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
601,2013-05-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
602,2013-06-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
603,2013-07-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
604,2013-08-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
605,2013-09-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
606,2013-10-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
607,2013-11-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
608,2013-12-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
609,2014-01-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
610,2014-02-28,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
611,2014-03-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
612,2014-04-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
613,2014-05-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
614,2014-06-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
615,2014-07-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
616,2014-08-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
617,2014-09-30,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
618,2014-10-31,Zoran Pajkic,Golubac,2,70475,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
619,2012-05-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
620,2012-06-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
621,2012-07-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
622,2012-08-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
623,2012-09-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
624,2012-10-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
625,2012-11-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
626,2012-12-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
627,2013-01-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
628,2013-02-28,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
629,2013-03-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
630,2013-04-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
631,2013-05-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
632,2013-06-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
633,2013-07-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
634,2013-08-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
635,2013-09-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
636,2013-10-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
637,2013-11-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
638,2013-12-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
639,2014-01-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
640,2014-02-28,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
641,2014-03-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
642,2014-04-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
643,2014-05-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
644,2014-06-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
645,2014-07-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
646,2014-08-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
647,2014-09-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
648,2014-10-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
649,2014-11-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
650,2014-12-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
651,2015-01-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
652,2015-02-28,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
653,2015-03-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
654,2015-04-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
655,2015-05-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
656,2015-06-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
657,2015-07-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
658,2015-08-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
659,2015-09-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
660,2015-10-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
661,2015-11-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
662,2015-12-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
663,2016-01-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
664,2016-02-29,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
665,2016-03-31,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
666,2016-04-30,Milisav Mirkovic,Gornji Milanovac,2,70483,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
667,2010-06-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
668,2010-07-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
669,2010-08-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
670,2010-09-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
671,2010-10-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
672,2010-11-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
673,2010-12-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
674,2011-01-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
675,2011-02-28,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
676,2011-03-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
677,2011-04-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
678,2011-05-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
679,2011-06-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
680,2011-07-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
681,2011-08-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
682,2011-09-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
683,2011-10-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
684,2011-11-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
685,2011-12-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
686,2012-01-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
687,2012-02-29,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
688,2012-03-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
689,2012-04-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
690,2012-05-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
691,2012-06-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
692,2012-07-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
693,2012-08-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
694,2012-09-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
695,2012-10-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
696,2012-11-30,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
697,2012-12-31,Malisa Alimpijevic,Despotovac,2,70491,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
698,2011-03-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
699,2011-04-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
700,2011-05-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
701,2011-06-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
702,2011-07-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
703,2011-08-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
704,2011-09-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
705,2011-10-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
706,2011-11-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
707,2011-12-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
708,2012-01-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
709,2012-02-29,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
710,2012-03-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
711,2012-04-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
712,2012-05-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
713,2012-06-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
714,2012-07-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
715,2012-08-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
716,2012-09-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
717,2012-10-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
718,2012-11-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
719,2012-12-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
720,2013-01-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
721,2013-02-28,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
722,2013-03-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
723,2013-04-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
724,2013-05-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
725,2013-06-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
726,2013-07-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
727,2013-08-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
728,2013-09-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
729,2013-10-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
730,2013-11-30,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
731,2013-12-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
732,2014-01-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
733,2014-02-28,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
734,2014-03-31,Miodrag Petrovic,Zitoradja,2,70548,DS,Demokratska Stranka,1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
