,date,pres_name,mun,party_id,mun_id,name_abr,name_full,in_gov11,ingov13,fringe13,ingov14,ag1_name_abr,ag1_party_id,ag1_name_full,ag2_name_abr,ag2_party_id,ag2_name_full,ag3_name_abr,ag3_party_id,ag3_name_full,nat_party
269,2016-01-01,Branislav Nedimovic,Sremska Mitrovica,1,80403,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
270,2013-01-01,Djordje Radinovic,Stara Pazova,1,80420,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
271,2014-01-01,Djordje Radinovic,Stara Pazova,1,80420,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
272,2015-01-01,Djordje Radinovic,Stara Pazova,1,80420,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
273,2016-01-01,Djordje Radinovic,Stara Pazova,1,80420,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
274,2015-01-01,Djuro Ziga,Temerin,1,80446,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
275,2016-01-01,Djuro Ziga,Temerin,1,80446,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
276,2012-01-01,Dragan Bozic,Titel,1,80454,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
277,2013-01-01,Dragan Bozic,Titel,1,80454,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
278,2014-01-01,Dragan Bozic,Titel,1,80454,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
279,2015-01-01,Dragan Bozic,Titel,1,80454,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
280,2016-01-01,Dragan Bozic,Titel,1,80454,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
281,2014-01-01,Bratislav Kazic,Vrbas,1,80462,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
282,2015-01-01,Bratislav Kazic,Vrbas,1,80462,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
283,2016-01-01,Bratislav Kazic,Vrbas,1,80462,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
284,2013-01-01,Nikola Vasic,Sid,1,80497,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
285,2014-01-01,Nikola Vasic,Sid,1,80497,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
286,2015-01-01,Nikola Vasic,Sid,1,80497,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
287,2016-01-01,Nikola Vasic,Sid,1,80497,SNS,Srpska Napredna Stranka,0,1,0,1,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,SNS,1,Srpska Napredna Stranka,1
288,2014-01-01,Jugoslav Stajkovac,Aleksandrovac,46,70017,GGZBZ,"Grupa Gradjana ""Za Bogatu Zupu""",0,0,0,0,CG,-2,Citizen Group,LP,-4,Local Party,CG,-2,Citizen Group,0
289,2015-01-01,Jugoslav Stajkovac,Aleksandrovac,46,70017,GGZBZ,"Grupa Gradjana ""Za Bogatu Zupu""",0,0,0,0,CG,-2,Citizen Group,LP,-4,Local Party,CG,-2,Citizen Group,0
290,2016-01-01,Jugoslav Stajkovac,Aleksandrovac,46,70017,GGZBZ,"Grupa Gradjana ""Za Bogatu Zupu""",0,0,0,0,CG,-2,Citizen Group,LP,-4,Local Party,CG,-2,Citizen Group,0
291,2008-01-01,Ivan Dimic,Aleksinac,7,70025,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
292,2009-01-01,Ivan Dimic,Aleksinac,7,70025,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
293,2010-01-01,Ivan Dimic,Aleksinac,7,70025,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
294,2011-01-01,Ivan Dimic,Aleksinac,7,70025,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
295,2012-01-01,Ivan Dimic,Aleksinac,7,70025,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
296,2012-01-01,Radoje Krstovic,Blace,7,70262,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
297,2013-01-01,Radoje Krstovic,Blace,7,70262,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
298,2008-01-01,Vladimir Zaharijev,Bosilegrad,7,70335,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
299,2009-01-01,Vladimir Zaharijev,Bosilegrad,7,70335,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
300,2010-01-01,Vladimir Zaharijev,Bosilegrad,7,70335,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
301,2011-01-01,Vladimir Zaharijev,Bosilegrad,7,70335,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
302,2012-01-01,Vladimir Zaharijev,Bosilegrad,7,70335,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
303,2013-01-01,Vladimir Zaharijev,Bosilegrad,7,70335,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
304,2014-01-01,Vladimir Zaharijev,Bosilegrad,7,70335,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
305,2015-01-01,Vladimir Zaharijev,Bosilegrad,7,70335,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
306,2016-01-01,Vladimir Zaharijev,Bosilegrad,7,70335,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
307,2008-01-01,Dejan Sulkic,Velika Plana,7,70386,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
308,2009-01-01,Dejan Sulkic,Velika Plana,7,70386,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
309,2010-01-01,Dejan Sulkic,Velika Plana,7,70386,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
310,2011-01-01,Dejan Sulkic,Velika Plana,7,70386,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
311,2012-01-01,Dejan Sulkic,Velika Plana,7,70386,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
312,2013-01-01,Dejan Sulkic,Velika Plana,7,70386,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
313,2014-01-01,Dejan Sulkic,Velika Plana,7,70386,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
314,2015-01-01,Dejan Sulkic,Velika Plana,7,70386,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
315,2008-01-01,Dusan Zivanovic,Lajkovac,7,70700,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
316,2009-01-01,Dusan Zivanovic,Lajkovac,7,70700,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
317,2010-01-01,Dusan Zivanovic,Lajkovac,7,70700,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
318,2011-01-01,Dusan Zivanovic,Lajkovac,7,70700,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
319,2012-01-01,Dusan Zivanovic,Lajkovac,7,70700,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
320,2008-01-01,Slavoljub Blagojevic,Crna Trava,7,71226,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
321,2009-01-01,Slavoljub Blagojevic,Crna Trava,7,71226,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
322,2010-01-01,Slavoljub Blagojevic,Crna Trava,7,71226,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
323,2011-01-01,Slavoljub Blagojevic,Crna Trava,7,71226,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
324,2012-01-01,Slavoljub Blagojevic,Crna Trava,7,71226,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
325,2013-01-01,Slavoljub Blagojevic,Crna Trava,7,71226,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
326,2014-01-01,Slavoljub Blagojevic,Crna Trava,7,71226,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
327,2015-01-01,Slavoljub Blagojevic,Crna Trava,7,71226,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
328,2016-01-01,Slavoljub Blagojevic,Crna Trava,7,71226,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
329,2008-01-01,Milan Stamatovic,Cajetina,7,71234,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
330,2009-01-01,Milan Stamatovic,Cajetina,7,71234,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
331,2010-01-01,Milan Stamatovic,Cajetina,7,71234,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
332,2011-01-01,Milan Stamatovic,Cajetina,7,71234,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
333,2012-01-01,Milan Stamatovic,Cajetina,7,71234,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
334,2013-01-01,Milan Stamatovic,Cajetina,7,71234,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
335,2014-01-01,Milan Stamatovic,Cajetina,7,71234,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
336,2008-01-01,Zoran VIdanovic,Nis-Niska Banja,7,71285,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
337,2009-01-01,Zoran VIdanovic,Nis-Niska Banja,7,71285,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
338,2010-01-01,Zoran VIdanovic,Nis-Niska Banja,7,71285,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
339,2011-01-01,Zoran VIdanovic,Nis-Niska Banja,7,71285,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
340,2012-01-01,Zoran VIdanovic,Nis-Niska Banja,7,71285,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
341,2008-01-01,Branislav Nedimovic,Sremska Mitrovica,7,80403,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
342,2009-01-01,Branislav Nedimovic,Sremska Mitrovica,7,80403,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
343,2010-01-01,Branislav Nedimovic,Sremska Mitrovica,7,80403,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
344,2011-01-01,Branislav Nedimovic,Sremska Mitrovica,7,80403,DSS,Demokratska stranke Srbije,0,0,0,0,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,DSS,7,Demokratska stranke Srbije,1
345,2008-01-01,Vlada Gajic,Arandjelovac,2,70033,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
346,2009-01-01,Vlada Gajic,Arandjelovac,2,70033,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
347,2010-01-01,Vlada Gajic,Arandjelovac,2,70033,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
348,2011-01-01,Vlada Gajic,Arandjelovac,2,70033,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
349,2012-01-01,Vlada Gajic,Arandjelovac,2,70033,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
350,2008-01-01,Mirjana Avakumic,Arilje,2,70041,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
351,2009-01-01,Mirjana Avakumic,Arilje,2,70041,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
352,2010-01-01,Mirjana Avakumic,Arilje,2,70041,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
353,2011-01-01,Mirjana Avakumic,Arilje,2,70041,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
354,2008-01-01,Radisa MIlosevic,Batocina,2,70076,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
355,2009-01-01,Radisa MIlosevic,Batocina,2,70076,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
356,2010-01-01,Radisa MIlosevic,Batocina,2,70076,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
357,2011-01-01,Radisa MIlosevic,Batocina,2,70076,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
358,2012-01-01,Radisa MIlosevic,Batocina,2,70076,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
359,2013-01-01,Radisa Milosevic,Batocina,2,70076,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
360,2014-01-01,Radisa Milosevic,Batocina,2,70076,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
361,2015-01-01,Radisa Milosevic,Batocina,2,70076,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
362,2016-01-01,Radisa Milosevic,Batocina,2,70076,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
363,2012-01-01,Goran Miljkovic,Bela Palanka,2,70084,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
364,2013-01-01,Goran Miljkovic,Bela Palanka,2,70084,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
365,2008-01-01,Milan Popovic,Beograd-Zvezdara,2,70149,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
366,2009-01-01,Milan Popovic,Beograd-Zvezdara,2,70149,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
367,2010-01-01,Milan Popovic,Beograd-Zvezdara,2,70149,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
368,2011-01-01,Milan Popovic,Beograd-Zvezdara,2,70149,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
369,2012-01-01,Edip Serifov,Beograd-Zvezdara,2,70149,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
370,2013-01-01,Edip Serifov,Beograd-Zvezdara,2,70149,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
371,2014-01-01,Edip Serifov,Beograd-Zvezdara,2,70149,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
372,2015-01-01,Edip Serifov,Beograd-Zvezdara,2,70149,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
373,2016-01-01,Edip Serifov,Beograd-Zvezdara,2,70149,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
374,2008-01-01,Danilo Basic,Beograd-Palilula,2,70203,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
375,2009-01-01,Danilo Basic,Beograd-Palilula,2,70203,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
376,2010-01-01,Danilo Basic,Beograd-Palilula,2,70203,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
377,2011-01-01,Danilo Basic,Beograd-Palilula,2,70203,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
378,2012-01-01,Stojan Nikolic,Beograd-Palilula,2,70203,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
379,2013-01-01,Stojan Nikolic,Beograd-Palilula,2,70203,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
380,2014-01-01,Stojan Nikolic,Beograd-Palilula,2,70203,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
381,2015-01-01,Stojan Nikolic,Beograd-Palilula,2,70203,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
382,2016-01-01,Stojan Nikolic,Beograd-Palilula,2,70203,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
383,2008-01-01,Bojan Milic,Beograd-Rakovica,2,70211,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
384,2009-01-01,Bojan Milic,Beograd-Rakovica,2,70211,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
385,2010-01-01,Bojan Milic,Beograd-Rakovica,2,70211,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
386,2011-01-01,Bojan Milic,Beograd-Rakovica,2,70211,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
387,2012-01-01,Bojan Milic,Beograd-Rakovica,2,70211,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
388,2008-01-01,Nebojsa Milosavljevic,Blace,2,70262,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
389,2009-01-01,Nebojsa Milosavljevic,Blace,2,70262,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
390,2010-01-01,Nebojsa Milosavljevic,Blace,2,70262,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
391,2011-01-01,Nebojsa Milosavljevic,Blace,2,70262,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
392,2008-01-01,Slobodan Savic,Bogatic,2,70289,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
393,2009-01-01,Slobodan Savic,Bogatic,2,70289,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
394,2010-01-01,Slobodan Savic,Bogatic,2,70289,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
