,mun_id,l6_name_english,year,income_value,income_share,change_income_abs,change_income_rel
134,70025, sale of other fixed assets ,2013,0.0,0.0,0.0,
135,70025, sale of stockpiles,2011,0.0,0.0,,
136,70025, sale of stockpiles,2012,0.0,0.0,0.0,
137,70025, sale of stockpiles,2013,0.0,0.0,0.0,
138,70025, sale of valuables,2011,0.0,0.0,,
139,70025, sale of valuables,2012,0.0,0.0,0.0,
140,70025, sale of valuables,2013,0.0,0.0,0.0,
141,70025, sale underground valuables,2011,0.0,0.0,,
142,70025, sale underground valuables,2012,0.0,0.0,0.0,
143,70025, sale underground valuables,2013,0.0,0.0,0.0,
144,70025,Donations from foreign governments,2011,14320.0,0.00181255727529,,
145,70025,Donations from foreign governments,2012,0.0,0.0,-14320.0,-1.0
146,70025,Donations from foreign governments,2013,0.0,0.0,0.0,
147,70025,Donations from international organizations,2011,0.0,0.0,,
148,70025,Donations from international organizations,2012,367580.0,0.0318838794627,367580.0,inf
149,70025,Donations from international organizations,2013,171720.0,0.0144403603531,-195860.0,-0.532836389357
150,70025,Excises,2011,0.0,0.0,,
151,70025,Excises,2012,0.0,0.0,0.0,
152,70025,Excises,2013,0.0,0.0,0.0,
153,70025,"Fines, penalties and forfeits",2011,29800.0,0.0037719418159,,
154,70025,"Fines, penalties and forfeits",2012,18440.0,0.00159948511152,-11360.0,-0.381208053691
155,70025,"Fines, penalties and forfeits",2013,64300.0,0.00540714634698,45860.0,2.48698481562
156,70025,Income from sale of movable property,2011,0.0,0.0,,
157,70025,Income from sale of movable property,2012,0.0,0.0,0.0,
158,70025,Income from sale of movable property,2013,0.0,0.0,0.0,
159,70025,Memorandum items for expenditures refund ,2011,29170.0,0.0036921994218,,
160,70025,Memorandum items for expenditures refund ,2012,36460.0,0.00316253943416,7290.0,0.249914295509
161,70025,Memorandum items for expenditures refund ,2013,32910.0,0.00276748345691,-3550.0,-0.0973669775096
162,70025,Memorandum items for expenditures refund from the previous year,2011,5470.0,0.000692366501106,,
163,70025,Memorandum items for expenditures refund from the previous year,2012,9860.0,0.000855256138805,4390.0,0.802559414991
164,70025,Memorandum items for expenditures refund from the previous year,2013,9060.0,0.000761877852312,-800.0,-0.0811359026369
165,70025,Mixed and indefinite income,2011,123130.0,0.0155852079125,,
166,70025,Mixed and indefinite income,2012,151370.0,0.0131298297901,28240.0,0.229351092341
167,70025,Mixed and indefinite income,2013,124260.0,0.0104493313387,-27110.0,-0.179097575477
168,70025,Other social contributions,2011,0.0,0.0,,
169,70025,Other social contributions,2012,0.0,0.0,0.0,
170,70025,Other social contributions,2013,0.0,0.0,0.0,
171,70025,Other taxes,2011,160220.0,0.0202798831457,,
172,70025,Other taxes,2012,140880.0,0.012219927468,-19340.0,-0.120709025091
173,70025,Other taxes,2013,131480.0,0.0110564790311,-9400.0,-0.0667234525838
174,70025,Property income,2011,441440.0,0.0558753689668,,
175,70025,Property income,2012,386430.0,0.0335189279633,-55010.0,-0.124614896702
